Tempo,Item,Taxa de giro em X,Taxa de giro em Y,Taxa de giro em Z,Aceleração em Z,Pitch,Roll,
Segundos,it,º/s,º/s,º/s,g,º,º,
217417,44215,0,0,0,1.012,0,0,
217421,44216,0,0,0,1.022,0,0,
217426,44217,0,0,0,1.013,0,0,
217431,44218,0,0,0,1.014,0,0,
217437,44219,0,0,0,1.010,0,0,
217442,44220,0,0,0,1.006,0,0,
217446,44221,0,0,0,1.009,0,0,
217451,44222,0,0,0,1.004,0,0,
217456,44223,0,0,0,1.014,0,0,
217461,44224,0,0,0,1.010,0,0,
217466,44225,0,0,0,1.009,0,0,
217470,44226,0,0,0,1.008,0,0,
217475,44227,0,0,0,1.012,0,0,
217480,44228,0,0,0,1.015,0,0,
217484,44229,0,0,0,1.015,0,0,
217489,44230,0,0,0,1.007,0,0,
217494,44231,0,0,0,1.004,0,0,
217499,44232,0,0,0,1.003,0,0,
217504,44233,0,0,0,1.010,0,0,
217509,44234,0,0,0,1.005,0,0,
217514,44235,0,0,0,1.003,0,0,
217519,44236,0,0,0,1.004,0,0,
217523,44237,0,0,0,0.876,0,0,
217528,44238,0,0,0,1.006,0,0,
217534,44239,0,0,0,1.011,0,0,
217538,44240,0,0,0,0.880,0,0,
217543,44241,0,0,0,1.010,0,0,
217548,44242,0,0,0,1.011,0,0,
217553,44243,0,0,0,1.009,0,0,
217558,44244,0,0,0,1.000,0,0,
217563,44245,0,0,0,1.007,0,0,
217567,44246,0,0,0,0.880,0,0,
217572,44247,0,0,0,1.006,0,0,
217577,44248,0,0,0,1.007,0,0,
217582,44249,0,0,0,1.021,0,0,
217586,44250,0,0,0,1.010,0,0,
217591,44251,0,0,0,1.008,0,0,
217596,44252,0,0,0,1.003,0,0,
217601,44253,0,0,0,0.998,0,0,
217607,44254,0,0,0,0.999,0,0,
217611,44255,0,0,0,0.995,0,0,
217616,44256,0,0,0,0.999,0,0,
217621,44257,0,0,0,0.991,0,0,
217626,44258,0,0,0,0.995,0,0,
217631,44259,0,0,0,0.987,0,0,
217636,44260,0,0,0,0.990,0,0,
217641,44261,0,0,0,0.984,0,0,
217646,44262,0,0,0,0.991,0,0,
217650,44263,0,0,0,0.994,0,0,
217655,44264,0,0,0,0.995,0,0,
217660,44265,0,0,0,0.996,0,0,
217665,44266,0,0,0,0.875,0,0,
217670,44267,0,0,0,0.875,0,0,
217674,44268,0,0,0,0.992,0,0,
217679,44269,0,0,0,0.996,0,0,
217684,44270,0,0,0,1.000,0,0,
217689,44271,0,0,0,0.989,0,0,
217694,44272,0,0,0,0.995,0,0,
217699,44273,0,0,0,0.994,0,0,
217703,44274,0,0,0,1.124,0,0,
217709,44275,0,0,0,1.004,0,0,
217713,44276,0,0,0,0.988,0,0,
217718,44277,0,0,0,0.989,0,0,
217723,44278,0,0,0,0.984,0,0,
217728,44279,0,0,0,0.982,0,0,
217733,44280,0,0,0,0.986,0,0,
217738,44281,0,0,0,0.984,0,0,
217743,44282,0,0,0,1.006,0,0,
217747,44283,0,0,0,1.019,0,0,
217752,44284,0,0,0,1.004,0,0,
217757,44285,0,0,0,1.014,0,0,
217762,44286,0,0,0,1.009,0,0,
217767,44287,0,0,0,1.003,0,0,
217772,44288,0,0,0,1.004,0,0,
217776,44289,0,0,0,0.993,0,0,
217781,44290,0,0,0,0.993,0,0,
217786,44291,0,0,0,0.991,0,0,
217791,44292,0,0,0,0.988,0,0,
217795,44293,0,0,0,1.124,0,0,
217800,44294,0,0,0,0.999,0,0,
217806,44295,0,0,0,1.014,0,0,
217811,44296,0,0,0,1.025,0,0,
217815,44297,0,0,0,1.028,0,0,
217820,44298,0,0,0,1.024,0,0,
217825,44299,0,0,0,1.017,0,0,
217830,44300,0,0,0,1.005,0,0,
217834,44301,0,0,0,1.001,0,0,
217840,44302,0,0,0,0.996,0,0,
217844,44303,0,0,0,1.002,0,0,
217849,44304,0,0,0,0.997,0,0,
217854,44305,0,0,0,1.005,0,0,
217859,44306,0,0,0,1.003,0,0,
217864,44307,0,0,0,1.008,0,0,
217869,44308,0,0,0,1.010,0,0,
217873,44309,0,0,0,1.018,0,0,
217878,44310,0,0,0,1.011,0,0,
217883,44311,0,0,0,1.015,0,0,
217887,44312,0,0,0,1.012,0,0,
217892,44313,0,0,0,0.995,0,0,
217897,44314,0,0,0,1.001,0,0,
217901,44315,0,0,0,0.998,0,0,
217906,44316,0,0,0,0.876,0,0,
217912,44317,0,0,0,1.003,0,0,
217917,44318,0,0,0,1.007,0,0,
217921,44319,0,0,0,1.015,0,0,
217926,44320,0,0,0,1.019,0,0,
217931,44321,0,0,0,1.019,0,0,
217936,44322,0,0,0,1.019,0,0,
217941,44323,0,0,0,1.011,0,0,
217946,44324,0,0,0,1.007,0,0,
217950,44325,0,0,0,1.005,0,0,
217955,44326,0,0,0,1.000,0,0,
217960,44327,0,0,0,1.000,0,0,
217965,44328,0,0,0,0.996,0,0,
217970,44329,0,0,0,0.991,0,0,
217974,44330,0,0,0,0.997,0,0,
217979,44331,0,0,0,0.995,0,0,
217984,44332,0,0,0,0.993,0,0,
217989,44333,0,0,0,0.996,0,0,
217993,44334,0,0,0,1.123,0,0,
217998,44335,0,0,0,0.994,0,0,
218003,44336,0,0,0,0.993,0,0,
218008,44337,0,0,0,1.010,0,0,
218013,44338,0,0,0,1.003,0,0,
218018,44339,0,0,0,1.000,0,0,
218023,44340,0,0,0,0.876,0,0,
218028,44341,0,0,0,1.123,0,0,
218033,44342,0,0,0,1.124,0,0,
218038,44343,0,0,0,0.995,0,0,
218043,44344,0,0,0,0.994,0,0,
218048,44345,0,0,0,0.997,0,0,
218053,44346,0,0,0,0.998,0,0,
218057,44347,0,0,0,1.003,0,0,
218062,44348,0,0,0,1.006,0,0,
218067,44349,0,0,0,1.011,0,0,
218072,44350,0,0,0,1.013,0,0,
218077,44351,0,0,0,1.124,0,0,
218082,44352,0,0,0,0.998,0,0,
218086,44353,0,0,0,0.998,0,0,
218091,44354,0,0,0,0.875,0,0,
218096,44355,0,0,0,0.992,0,0,
218101,44356,0,0,0,1.000,0,0,
218105,44357,0,0,0,1.011,0,0,
218111,44358,0,0,0,1.001,0,0,
218116,44359,0,0,0,1.007,0,0,
218121,44360,0,0,0,1.015,0,0,
218126,44361,0,0,0,1.006,0,0,
218131,44362,0,0,0,1.007,0,0,
218135,44363,0,0,0,1.002,0,0,
218140,44364,0,0,0,0.992,0,0,
218146,44365,0,0,0,0.990,0,0,
218150,44366,0,0,0,1.001,0,0,
218155,44367,0,0,0,1.005,0,0,
218160,44368,0,0,0,1.001,0,0,
218165,44369,0,0,0,1.000,0,0,
218170,44370,0,0,0,1.014,0,0,
218174,44371,0,0,0,1.012,0,0,
218179,44372,0,0,0,1.006,0,0,
218184,44373,0,0,0,1.007,0,0,
218189,44374,0,0,0,1.006,0,0,
218194,44375,0,0,0,0.992,0,0,
218198,44376,0,0,0,0.994,0,0,
218203,44377,0,0,0,0.991,0,0,
218208,44378,0,0,0,0.996,0,0,
218213,44379,0,0,0,1.000,0,0,
218218,44380,0,0,0,1.007,0,0,
218223,44381,0,0,0,1.017,0,0,
218228,44382,0,0,0,1.020,0,0,
218233,44383,0,0,0,1.011,0,0,
218237,44384,0,0,0,1.120,0,0,
218242,44385,0,0,0,0.998,0,0,
218247,44386,0,0,0,0.998,0,0,
218252,44387,0,0,0,0.998,0,0,
218257,44388,0,0,0,0.993,0,0,
218262,44389,0,0,0,0.993,0,0,
218267,44390,0,0,0,0.992,0,0,
218271,44391,0,0,0,1.001,0,0,
218276,44392,0,0,0,0.996,0,0,
218281,44393,0,0,0,1.001,0,0,
218286,44394,0,0,0,0.990,0,0,
218291,44395,0,0,0,0.986,0,0,
218296,44396,0,0,0,0.971,0,0,
218300,44397,0,0,0,0.971,0,0,
218305,44398,0,0,0,0.978,0,0,
218310,44399,0,0,0,0.982,0,0,
218315,44400,0,0,0,0.993,0,0,
218320,44401,0,0,0,0.997,0,0,
218325,44402,0,0,0,0.994,0,0,
218329,44403,0,0,0,0.989,0,0,
218334,44404,0,0,0,0.997,0,0,
218339,44405,0,0,0,0.877,0,0,
218344,44406,0,0,0,1.000,0,0,
218349,44407,0,0,0,0.999,0,0,
218354,44408,0,0,0,1.124,0,0,
218359,44409,0,0,0,1.009,0,0,
218364,44410,0,0,0,1.009,0,0,
218369,44411,0,0,0,1.009,0,0,
218373,44412,0,0,0,1.007,0,0,
218378,44413,0,0,0,1.007,0,0,
218383,44414,0,0,0,1.009,0,0,
218387,44415,0,0,0,1.008,0,0,
218393,44416,0,0,0,1.006,0,0,
218398,44417,0,0,0,1.012,0,0,
218402,44418,0,0,0,1.008,0,0,
218407,44419,0,0,0,1.001,0,0,
218412,44420,0,0,0,1.003,0,0,
218417,44421,0,0,0,1.118,0,0,
218422,44422,0,0,0,0.998,0,0,
218427,44423,0,0,0,0.997,0,0,
218431,44424,0,0,0,0.992,0,0,
218436,44425,0,0,0,0.994,0,0,
218441,44426,0,0,0,0.993,0,0,
218446,44427,0,0,0,0.993,0,0,
218451,44428,0,0,0,0.989,0,0,
218456,44429,0,0,0,0.994,0,0,
218461,44430,0,0,0,1.000,0,0,
218466,44431,0,0,0,1.002,0,0,
218471,44432,0,0,0,1.000,0,0,
218475,44433,0,0,0,1.008,0,0,
218480,44434,0,0,0,1.000,0,0,
218485,44435,0,0,0,0.990,0,0,
218489,44436,0,0,0,0.882,0,0,
218494,44437,0,0,0,0.998,0,0,
218499,44438,0,0,0,0.998,0,0,
218504,44439,0,0,0,1.004,0,0,
218509,44440,0,0,0,1.004,0,0,
218513,44441,0,0,0,1.003,0,0,
218518,44442,0,0,0,1.001,0,0,
218523,44443,0,0,0,0.993,0,0,
218528,44444,0,0,0,0.998,0,0,
218533,44445,0,0,0,0.994,0,0,
218537,44446,0,0,0,0.993,0,0,
218542,44447,0,0,0,0.992,0,0,
218547,44448,0,0,0,1.000,0,0,
218552,44449,0,0,0,0.997,0,0,
218557,44450,0,0,0,0.998,0,0,
218562,44451,0,0,0,1.122,0,0,
218567,44452,0,0,0,0.996,0,0,
218572,44453,0,0,0,0.994,0,0,
218576,44454,0,0,0,1.001,0,0,
218581,44455,0,0,0,0.993,0,0,
218586,44456,0,0,0,0.993,0,0,
218591,44457,0,0,0,0.994,0,0,
218595,44458,0,0,0,0.993,0,0,
218600,44459,0,0,0,0.881,0,0,
218605,44460,0,0,0,1.001,0,0,
218610,44461,0,0,0,1.005,0,0,
218615,44462,0,0,0,0.998,0,0,
218620,44463,0,0,0,0.997,0,0,
218625,44464,0,0,0,0.997,0,0,
218629,44465,0,0,0,1.002,0,0,
218634,44466,0,0,0,0.995,0,0,
218639,44467,0,0,0,1.000,0,0,
218644,44468,0,0,0,1.015,0,0,
218648,44469,0,0,0,1.013,0,0,
218654,44470,0,0,0,1.016,0,0,
218659,44471,0,0,0,1.013,0,0,
218664,44472,0,0,0,1.007,0,0,
218669,44473,0,0,0,1.005,0,0,
218673,44474,0,0,0,1.009,0,0,
218678,44475,0,0,0,1.007,0,0,
218683,44476,0,0,0,1.013,0,0,
218688,44477,0,0,0,0.882,0,0,
218692,44478,0,0,0,1.008,0,0,
218697,44479,0,0,0,1.016,0,0,
218702,44480,0,0,0,1.000,0,0,
218706,44481,0,0,0,1.007,0,0,
218711,44482,0,0,0,1.009,0,0,
218716,44483,0,0,0,1.123,0,0,
218721,44484,0,0,0,0.997,0,0,
218726,44485,0,0,0,1.016,0,0,
218731,44486,0,0,0,1.010,0,0,
218736,44487,0,0,0,1.012,0,0,
218741,44488,0,0,0,1.011,0,0,
218745,44489,0,0,0,1.008,0,0,
218750,44490,0,0,0,1.012,0,0,
218755,44491,0,0,0,1.013,0,0,
218760,44492,0,0,0,1.009,0,0,
218765,44493,0,0,0,1.018,0,0,
218770,44494,0,0,0,1.010,0,0,
218775,44495,0,0,0,1.016,0,0,
218779,44496,0,0,0,1.014,0,0,
218784,44497,0,0,0,1.007,0,0,
218789,44498,0,0,0,1.009,0,0,
218794,44499,0,0,0,1.010,0,0,
218798,44500,0,0,0,1.016,0,0,
218803,44501,0,0,0,1.020,0,0,
218808,44502,0,0,0,1.010,0,0,
218813,44503,0,0,0,1.009,0,0,
218818,44504,0,0,0,1.008,0,0,
218823,44505,0,0,0,1.008,0,0,
218828,44506,0,0,0,1.017,0,0,
218833,44507,0,0,0,1.018,0,0,
218837,44508,0,0,0,1.019,0,0,
218842,44509,0,0,0,1.015,0,0,
218847,44510,0,0,0,1.008,0,0,
218852,44511,0,0,0,1.015,0,0,
218857,44512,0,0,0,1.018,0,0,
218862,44513,0,0,0,1.006,0,0,
218867,44514,0,0,0,1.020,0,0,
218872,44515,0,0,0,1.021,0,0,
218877,44516,0,0,0,1.007,0,0,
218881,44517,0,0,0,0.996,0,0,
218886,44518,0,0,0,0.999,0,0,
218891,44519,0,0,0,0.993,0,0,
218896,44520,0,0,0,0.989,0,0,
218900,44521,0,0,0,0.990,0,0,
218905,44522,0,0,0,0.997,0,0,
218910,44523,0,0,0,1.000,0,0,
218915,44524,0,0,0,1.005,0,0,
218920,44525,0,0,0,0.995,0,0,
218925,44526,0,0,0,0.995,0,0,
218930,44527,0,0,0,0.996,0,0,
218935,44528,0,0,0,0.998,0,0,
218939,44529,0,0,0,0.998,0,0,
218944,44530,0,0,0,0.994,0,0,
218949,44531,0,0,0,1.005,0,0,
218954,44532,0,0,0,0.882,0,0,
218959,44533,0,0,0,1.000,0,0,
218964,44534,0,0,0,1.001,0,0,
218968,44535,0,0,0,0.998,0,0,
218973,44536,0,0,0,1.001,0,0,
218978,44537,0,0,0,0.999,0,0,
218983,44538,0,0,0,0.996,0,0,
218988,44539,0,0,0,0.997,0,0,
218993,44540,0,0,0,0.998,0,0,
218998,44541,0,0,0,0.996,0,0,
219002,44542,0,0,0,0.990,0,0,
219007,44543,0,0,0,0.988,0,0,
219012,44544,0,0,0,0.995,0,0,
219016,44545,0,0,0,1.000,0,0,
219022,44546,0,0,0,0.994,0,0,
219027,44547,0,0,0,0.991,0,0,
219032,44548,0,0,0,0.999,0,0,
219037,44549,0,0,0,1.117,0,0,
219042,44550,0,0,0,0.996,0,0,
219046,44551,0,0,0,0.988,0,0,
219051,44552,0,0,0,1.119,0,0,
219056,44553,0,0,0,0.986,0,0,
219061,44554,0,0,0,0.993,0,0,
219066,44555,0,0,0,0.995,0,0,
219071,44556,0,0,0,0.993,0,0,
219076,44557,0,0,0,0.995,0,0,
219081,44558,0,0,0,0.991,0,0,
219086,44559,0,0,0,0.981,0,0,
219091,44560,0,0,0,0.985,0,0,
219095,44561,0,0,0,0.989,0,0,
219100,44562,0,0,0,0.983,0,0,
219105,44563,0,0,0,0.986,0,0,
219110,44564,0,0,0,0.986,0,0,
219114,44565,0,0,0,0.984,0,0,
219119,44566,0,0,0,0.985,0,0,
219124,44567,0,0,0,0.875,0,0,
219129,44568,0,0,0,0.995,0,0,
219134,44569,0,0,0,1.000,0,0,
219139,44570,0,0,0,1.010,0,0,
219143,44571,0,0,0,1.007,0,0,
219148,44572,0,0,0,1.011,0,0,
219153,44573,0,0,0,1.007,0,0,
219158,44574,0,0,0,1.016,0,0,
219163,44575,0,0,0,1.016,0,0,
219168,44576,0,0,0,1.003,0,0,
219172,44577,0,0,0,1.013,0,0,
219177,44578,0,0,0,1.018,0,0,
219182,44579,0,0,0,1.005,0,0,
219187,44580,0,0,0,1.010,0,0,
219192,44581,0,0,0,1.016,0,0,
219197,44582,0,0,0,1.016,0,0,
219201,44583,0,0,0,1.019,0,0,
219206,44584,0,0,0,1.013,0,0,
219211,44585,0,0,0,1.006,0,0,
219215,44586,0,0,0,1.016,0,0,
219220,44587,0,0,0,1.010,0,0,
219225,44588,0,0,0,1.016,0,0,
219230,44589,0,0,0,1.014,0,0,
219235,44590,0,0,0,1.006,0,0,
219240,44591,0,0,0,1.001,0,0,
219245,44592,0,0,0,1.009,0,0,
219250,44593,0,0,0,1.000,0,0,
219254,44594,0,0,0,1.004,0,0,
219259,44595,0,0,0,1.008,0,0,
219264,44596,0,0,0,0.999,0,0,
219269,44597,0,0,0,0.995,0,0,
219274,44598,0,0,0,0.998,0,0,
219279,44599,0,0,0,0.996,0,0,
219284,44600,0,0,0,0.991,0,0,
219288,44601,0,0,0,0.994,0,0,
219293,44602,0,0,0,0.989,0,0,
219298,44603,0,0,0,0.998,0,0,
219303,44604,0,0,0,0.988,0,0,
219308,44605,0,0,0,0.992,0,0,
219313,44606,0,0,0,0.995,0,0,
219317,44607,0,0,0,0.991,0,0,
219322,44608,0,0,0,0.994,0,0,
219327,44609,0,0,0,0.994,0,0,
219332,44610,0,0,0,0.997,0,0,
219337,44611,0,0,0,0.992,0,0,
219342,44612,0,0,0,0.996,0,0,
219346,44613,0,0,0,0.990,0,0,
219351,44614,0,0,0,0.998,0,0,
219356,44615,0,0,0,0.995,0,0,
219361,44616,0,0,0,0.996,0,0,
219366,44617,0,0,0,0.999,0,0,
219371,44618,0,0,0,0.878,0,0,
219376,44619,0,0,0,1.118,0,0,
219381,44620,0,0,0,0.999,0,0,
219386,44621,0,0,0,0.998,0,0,
219391,44622,0,0,0,0.993,0,0,
219395,44623,0,0,0,0.997,0,0,
219400,44624,0,0,0,0.993,0,0,
219405,44625,0,0,0,0.994,0,0,
219410,44626,0,0,0,0.987,0,0,
219414,44627,0,0,0,0.994,0,0,
219419,44628,0,0,0,0.996,0,0,
219424,44629,0,0,0,0.997,0,0,
219429,44630,0,0,0,0.996,0,0,
219434,44631,0,0,0,1.007,0,0,
219439,44632,0,0,0,1.004,0,0,
219444,44633,0,0,0,1.019,0,0,
219448,44634,0,0,0,1.014,0,0,
219453,44635,0,0,0,1.013,0,0,
219458,44636,0,0,0,1.013,0,0,
219463,44637,0,0,0,1.125,0,0,
219468,44638,0,0,0,1.001,0,0,
219473,44639,0,0,0,1.001,0,0,
219478,44640,0,0,0,1.123,0,0,
219482,44641,0,0,0,1.001,0,0,
219487,44642,0,0,0,0.997,0,0,
219492,44643,0,0,0,1.008,0,0,
219497,44644,0,0,0,1.015,0,0,
219501,44645,0,0,0,1.014,0,0,
219506,44646,0,0,0,1.013,0,0,
219511,44647,0,0,0,1.013,0,0,
219516,44648,0,0,0,1.007,0,0,
219521,44649,0,0,0,1.003,0,0,
219526,44650,0,0,0,1.001,0,0,
219532,44651,0,0,0,0.995,0,0,
219537,44652,0,0,0,1.001,0,0,
219541,44653,0,0,0,1.000,0,0,
219546,44654,0,0,0,0.881,0,0,
219551,44655,0,0,0,0.993,0,0,
219556,44656,0,0,0,0.987,0,0,
219560,44657,0,0,0,0.990,0,0,
219566,44658,0,0,0,0.984,0,0,
219571,44659,0,0,0,0.987,0,0,
219576,44660,0,0,0,0.993,0,0,
219581,44661,0,0,0,1.006,0,0,
219585,44662,0,0,0,1.000,0,0,
219590,44663,0,0,0,1.003,0,0,
219595,44664,0,0,0,1.002,0,0,
219600,44665,0,0,0,0.993,0,0,
219604,44666,0,0,0,1.124,0,0,
219609,44667,0,0,0,0.995,0,0,
219614,44668,0,0,0,0.990,0,0,
219619,44669,0,0,0,0.997,0,0,
219624,44670,0,0,0,0.997,0,0,
219629,44671,0,0,0,1.000,0,0,
219634,44672,0,0,0,1.005,0,0,
219639,44673,0,0,0,1.011,0,0,
219643,44674,0,0,0,1.013,0,0,
219648,44675,0,0,0,0.995,0,0,
219653,44676,0,0,0,1.006,0,0,
219658,44677,0,0,0,0.997,0,0,
219662,44678,0,0,0,1.001,0,0,
219667,44679,0,0,0,1.007,0,0,
219673,44680,0,0,0,0.876,0,0,
219678,44681,0,0,0,1.006,0,0,
219683,44682,0,0,0,1.018,0,0,
219687,44683,0,0,0,1.018,0,0,
219692,44684,0,0,0,1.015,0,0,
219697,44685,0,0,0,1.016,0,0,
219702,44686,0,0,0,1.007,0,0,
219706,44687,0,0,0,1.004,0,0,
219711,44688,0,0,0,0.999,0,0,
219716,44689,0,0,0,0.998,0,0,
219720,44690,0,0,0,0.996,0,0,
219726,44691,0,0,0,1.001,0,0,
219731,44692,0,0,0,0.879,0,0,
219736,44693,0,0,0,1.007,0,0,
219741,44694,0,0,0,1.004,0,0,
219745,44695,0,0,0,1.004,0,0,
219750,44696,0,0,0,1.003,0,0,
219755,44697,0,0,0,1.000,0,0,
219759,44698,0,0,0,0.993,0,0,
219764,44699,0,0,0,0.995,0,0,
219769,44700,0,0,0,0.989,0,0,
219774,44701,0,0,0,0.993,0,0,
219779,44702,0,0,0,0.993,0,0,
219784,44703,0,0,0,0.878,0,0,
219789,44704,0,0,0,1.000,0,0,
219794,44705,0,0,0,0.995,0,0,
219799,44706,0,0,0,0.996,0,0,
219803,44707,0,0,0,1.119,0,0,
219808,44708,0,0,0,0.988,0,0,
219813,44709,0,0,0,1.000,0,0,
219817,44710,0,0,0,0.993,0,0,
219822,44711,0,0,0,1.000,0,0,
219827,44712,0,0,0,1.003,0,0,
219832,44713,0,0,0,1.014,0,0,
219837,44714,0,0,0,1.044,0,0,
219842,44715,0,0,0,0.981,0,0,
219847,44716,0,0,0,1.124,0,0,
219851,44717,0,0,0,1.116,0,0,
219856,44718,0,0,0,0.997,0,0,
219861,44719,0,0,0,0.988,0,0,
219866,44720,0,0,0,0.988,0,0,
219870,44721,0,0,0,0.999,0,0,
219876,44722,0,0,0,0.990,0,0,
219881,44723,0,0,0,0.997,0,0,
219886,44724,0,0,0,1.001,0,0,
219890,44725,0,0,0,1.008,0,0,
219895,44726,0,0,0,0.991,0,0,
219900,44727,0,0,0,0.988,0,0,
219905,44728,0,0,0,0.987,0,0,
219909,44729,0,0,0,0.982,0,0,
219914,44730,0,0,0,0.994,0,0,
219919,44731,0,0,0,0.991,0,0,
219923,44732,0,0,0,1.002,0,0,
219928,44733,0,0,0,1.002,0,0,
219933,44734,0,0,0,1.008,0,0,
219939,44735,0,0,0,1.001,0,0,
219943,44736,0,0,0,1.008,0,0,
219948,44737,0,0,0,1.005,0,0,
219953,44738,0,0,0,1.007,0,0,
219957,44739,0,0,0,1.002,0,0,
219962,44740,0,0,0,0.995,0,0,
219967,44741,0,0,0,0.995,0,0,
219972,44742,0,0,0,1.003,0,0,
219977,44743,0,0,0,1.123,0,0,
219982,44744,0,0,0,1.009,0,0,
219987,44745,0,0,0,1.008,0,0,
219992,44746,0,0,0,1.009,0,0,
219997,44747,0,0,0,1.000,0,0,
220001,44748,0,0,0,0.999,0,0,
220006,44749,0,0,0,1.124,0,0,
220011,44750,0,0,0,1.007,0,0,
220016,44751,0,0,0,0.989,0,0,
220020,44752,0,0,0,0.991,0,0,
220025,44753,0,0,0,0.994,0,0,
220030,44754,0,0,0,0.988,0,0,
220035,44755,0,0,0,0.987,0,0,
220040,44756,0,0,0,0.996,0,0,
220045,44757,0,0,0,0.998,0,0,
220050,44758,0,0,0,0.996,0,0,
220054,44759,0,0,0,1.000,0,0,
220059,44760,0,0,0,1.003,0,0,
220064,44761,0,0,0,0.996,0,0,
220068,44762,0,0,0,0.992,0,0,
220073,44763,0,0,0,0.988,0,0,
220079,44764,0,0,0,0.984,0,0,
220083,44765,0,0,0,1.001,0,0,
220088,44766,0,0,0,1.009,0,0,
220093,44767,0,0,0,1.012,0,0,
220098,44768,0,0,0,1.016,0,0,
220103,44769,0,0,0,1.015,0,0,
220107,44770,0,0,0,1.005,0,0,
220112,44771,0,0,0,1.010,0,0,
220117,44772,0,0,0,0.998,0,0,
220122,44773,0,0,0,1.005,0,0,
220126,44774,0,0,0,1.003,0,0,
220131,44775,0,0,0,1.006,0,0,
220136,44776,0,0,0,1.009,0,0,
220141,44777,0,0,0,1.008,0,0,
220146,44778,0,0,0,1.010,0,0,
220151,44779,0,0,0,1.000,0,0,
220156,44780,0,0,0,1.011,0,0,
220161,44781,0,0,0,0.878,0,0,
220165,44782,0,0,0,0.999,0,0,
220170,44783,0,0,0,1.124,0,0,
220175,44784,0,0,0,0.994,0,0,
220180,44785,0,0,0,0.997,0,0,
220185,44786,0,0,0,1.000,0,0,
220190,44787,0,0,0,1.009,0,0,
220195,44788,0,0,0,1.002,0,0,
220199,44789,0,0,0,1.001,0,0,
220204,44790,0,0,0,0.992,0,0,
220209,44791,0,0,0,1.014,0,0,
220214,44792,0,0,0,1.007,0,0,
220219,44793,0,0,0,1.005,0,0,
220223,44794,0,0,0,1.007,0,0,
220228,44795,0,0,0,1.006,0,0,
220233,44796,0,0,0,1.010,0,0,
220238,44797,0,0,0,1.004,0,0,
220243,44798,0,0,0,1.010,0,0,
220248,44799,0,0,0,1.000,0,0,
220252,44800,0,0,0,1.002,0,0,
220257,44801,0,0,0,1.124,0,0,
220262,44802,0,0,0,0.997,0,0,
220267,44803,0,0,0,0.996,0,0,
220272,44804,0,0,0,0.995,0,0,
220276,44805,0,0,0,0.989,0,0,
220282,44806,0,0,0,1.000,0,0,
220287,44807,0,0,0,0.997,0,0,
220291,44808,0,0,0,0.876,0,0,
220296,44809,0,0,0,0.992,0,0,
220301,44810,0,0,0,0.993,0,0,
220306,44811,0,0,0,0.989,0,0,
220311,44812,0,0,0,0.999,0,0,
220316,44813,0,0,0,1.005,0,0,
220320,44814,0,0,0,1.006,0,0,
220325,44815,0,0,0,1.004,0,0,
220330,44816,0,0,0,1.000,0,0,
220335,44817,0,0,0,1.001,0,0,
220340,44818,0,0,0,0.993,0,0,
220345,44819,0,0,0,1.121,0,0,
220350,44820,0,0,0,0.978,0,0,
220354,44821,0,0,0,0.995,0,0,
220359,44822,0,0,0,0.988,0,0,
220364,44823,0,0,0,0.992,0,0,
220369,44824,0,0,0,1.004,0,0,
220374,44825,0,0,0,0.881,0,0,
220378,44826,0,0,0,1.006,0,0,
220384,44827,0,0,0,1.008,0,0,
220388,44828,0,0,0,1.014,0,0,
220393,44829,0,0,0,1.005,0,0,
220398,44830,0,0,0,0.995,0,0,
220403,44831,0,0,0,0.875,0,0,
220407,44832,0,0,0,1.005,0,0,
220412,44833,0,0,0,0.996,0,0,
220417,44834,0,0,0,1.004,0,0,
220422,44835,0,0,0,1.006,0,0,
220427,44836,0,0,0,1.008,0,0,
220431,44837,0,0,0,1.004,0,0,
220437,44838,0,0,0,0.992,0,0,
220442,44839,0,0,0,0.994,0,0,
220447,44840,0,0,0,0.991,0,0,
220451,44841,0,0,0,0.994,0,0,
220456,44842,0,0,0,1.000,0,0,
220461,44843,0,0,0,0.999,0,0,
220466,44844,0,0,0,0.991,0,0,
220471,44845,0,0,0,0.988,0,0,
220475,44846,0,0,0,0.991,0,0,
220480,44847,0,0,0,0.997,0,0,
220486,44848,0,0,0,0.996,0,0,
220491,44849,0,0,0,1.004,0,0,
220496,44850,0,0,0,1.003,0,0,
220500,44851,0,0,0,1.008,0,0,
220505,44852,0,0,0,0.877,0,0,
220510,44853,0,0,0,0.993,0,0,
220514,44854,0,0,0,0.994,0,0,
220519,44855,0,0,0,1.000,0,0,
220524,44856,0,0,0,0.993,0,0,
220529,44857,0,0,0,0.993,0,0,
220534,44858,0,0,0,0.994,0,0,
220539,44859,0,0,0,1.003,0,0,
220544,44860,0,0,0,0.997,0,0,
220549,44861,0,0,0,1.001,0,0,
220553,44862,0,0,0,1.118,0,0,
220558,44863,0,0,0,1.006,0,0,
220563,44864,0,0,0,0.997,0,0,
220567,44865,0,0,0,0.987,0,0,
220572,44866,0,0,0,0.998,0,0,
220577,44867,0,0,0,0.996,0,0,
220582,44868,0,0,0,0.989,0,0,
220587,44869,0,0,0,0.987,0,0,
220592,44870,0,0,0,0.991,0,0,
220597,44871,0,0,0,0.994,0,0,
220602,44872,0,0,0,1.000,0,0,
220607,44873,0,0,0,0.996,0,0,
220611,44874,0,0,0,0.992,0,0,
220616,44875,0,0,0,0.996,0,0,
220621,44876,0,0,0,0.998,0,0,
